Angle,Magnet current (A),R2w,R2werr,Theta2w,R1w,R1werr,Theta1w,X2,Y2,X1,Y1,I_source (mA),f_source (Hz)
0.0,2.0,0.000218437,0.0,-179.454,0.000246765,0.0,-176.982,-0.000218445,-5.23779e-06,-0.000246765,-1.31131e-05,15.0,2005.0
0.0,2.0,0.000197441,0.0,-178.218,0.000413658,0.0,-178.176,-0.000197359,-6.14676e-06,-0.000413658,-1.33515e-05,15.0,2005.0
0.0,2.0,6.33975e-05,0.0,-173.916,0.000463011,0.0,-178.35,-6.30473e-05,-6.72045e-06,-0.000463011,-1.33515e-05,15.0,2005.0
9.0,2.0,2.37824e-05,0.0,-163.152,0.00036359,0.0,-177.924,-2.27691e-05,-6.89927e-06,-0.000363829,-1.33515e-05,15.0,2005.0
9.0,2.0,2.5116e-05,0.0,-164.814,0.000183822,0.0,-175.896,-2.42443e-05,-6.58634e-06,-0.000183583,-1.31131e-05,15.0,2005.0
9.0,2.0,2.66955e-05,0.0,-166.602,0.000113965,0.0,-173.364,-2.59728e-05,-6.19146e-06,-0.000113249,-1.33515e-05,15.0,2005.0
18.0,2.0,2.68371e-05,0.0,-166.248,1.74047e-05,0.0,-48.096,-2.60771e-05,-6.38518e-06,1.14442e-05,-1.31131e-05,15.0,2005.0
18.0,2.0,2.3529e-05,0.0,-160.902,0.000175954,0.0,-4.182,-2.22401e-05,-7.70396e-06,0.000175477,-1.28747e-05,15.0,2005.0
18.0,2.0,2.1197e-05,0.0,-156.456,0.000239373,0.0,-3.072,-1.94387e-05,-8.47137e-06,0.000239135,-1.28747e-05,15.0,2005.0
27.0,2.0,1.88873e-05,0.0,-151.824,0.000339272,0.0,-2.166,-1.66596e-05,-8.92585e-06,0.000339033,-1.28747e-05,15.0,2005.0
27.0,2.0,1.35527e-05,0.0,-143.784,0.000465633,0.0,-1.56,-1.09375e-05,-8.00943e-06,0.000465395,-1.28747e-05,15.0,2005.0
27.0,2.0,1.08183e-05,0.0,-129.348,0.000514511,0.0,-1.374,-6.86201e-06,-8.36706e-06,0.000514273,-1.23978e-05,15.0,2005.0
36.0,2.0,1.01179e-05,0.0,-122.466,0.000579838,0.0,-1.254,-5.43895e-06,-8.54587e-06,0.000579599,-1.28747e-05,15.0,2005.0
36.0,2.0,8.67253e-06,0.0,-111.888,0.000658277,0.0,-1.116,-3.23357e-06,-8.04669e-06,0.000658039,-1.28747e-05,15.0,2005.0
36.0,2.0,8.42666e-06,0.0,-106.2,0.000688318,0.0,-1.056,-2.3544e-06,-8.10629e-06,0.00068808,-1.28747e-05,15.0,2005.0
45.0,2.0,7.6369e-06,0.0,-100.968,0.000712398,0.0,-1.008,-1.46032e-06,-7.50276e-06,0.00071216,-1.28747e-05,15.0,2005.0
45.0,2.0,7.83062e-06,0.0,-82.42199999999998,0.000733856,0.0,-0.978,1.02819e-06,-7.77101e-06,0.000733618,-1.26362e-05,15.0,2005.0
45.0,2.0,8.48627e-06,0.0,-73.29,0.000742201,0.0,-0.954,2.43635e-06,-8.12864e-06,0.000741962,-1.23978e-05,15.0,2005.0
54.0,2.0,8.23295e-06,0.0,-70.818,0.000723366,0.0,-0.99,2.70458e-06,-7.78591e-06,0.000723127,-1.26362e-05,15.0,2005.0
54.0,2.0,9.99129e-06,0.0,-58.47,0.000687603,0.0,-1.044,5.22289e-06,-8.52352e-06,0.000687603,-1.26362e-05,15.0,2005.0
54.0,2.0,1.12653e-05,0.0,-50.088,0.000673536,0.0,-1.08,7.21964e-06,-8.64273e-06,0.000673298,-1.28747e-05,15.0,2005.0
63.0,2.0,1.1243e-05,0.0,-43.776,0.000613932,0.0,-1.182,8.11374e-06,-7.78591e-06,0.000613932,-1.28747e-05,15.0,2005.0
63.0,2.0,1.27927e-05,0.0,-38.442,0.000524286,0.0,-1.404,1.00136e-05,-7.95728e-06,0.000524286,-1.28747e-05,15.0,2005.0
63.0,2.0,1.3508e-05,0.0,-35.178,0.000489239,0.0,-1.482,1.10418e-05,-7.79337e-06,0.000489239,-1.28747e-05,15.0,2005.0
72.0,2.0,1.31876e-05,0.0,-36.72,0.000394108,0.0,-1.866,1.05724e-05,-7.89022e-06,0.000394108,-1.28747e-05,15.0,2005.0
72.0,2.0,9.57405e-06,0.0,-52.89,0.000258448,0.0,-2.808,5.77423e-06,-7.64435e-06,0.000258209,-1.28747e-05,15.0,2005.0
72.0,2.0,8.35961e-06,0.0,-71.838,0.000205756,0.0,-3.576,2.60027e-06,-7.94983e-06,0.000205279,-1.28747e-05,15.0,2005.0
81.0,2.0,7.68906e-06,0.0,-85.08,8.65464e-05,0.0,-8.628,6.55655e-07,-7.66671e-06,8.55927e-05,-1.31131e-05,15.0,2005.0
81.0,2.0,7.19729e-06,0.0,-85.11,8.13012e-05,0.0,-170.808,6.10951e-07,-7.17494e-06,-8.03475e-05,-1.31131e-05,15.0,2005.0
81.0,2.0,6.51184e-06,0.0,-85.188,0.000145675,0.0,-174.888,5.43896e-07,-6.49694e-06,-0.000145436,-1.31131e-05,15.0,2005.0
90.0,2.0,6.43733e-06,0.0,-75.864,0.000281574,0.0,-177.354,1.57208e-06,-6.25107e-06,-0.000281336,-1.31131e-05,15.0,2005.0
90.0,2.0,7.46551e-06,0.0,-69.138,0.000466587,0.0,-178.386,2.65987e-06,-6.98122e-06,-0.000466587,-1.33515e-05,15.0,2005.0
90.0,2.0,7.42081e-06,0.0,-64.422,0.000538591,0.0,-178.602,3.20376e-06,-6.70555e-06,-0.000538591,-1.33515e-05,15.0,2005.0
99.0,2.0,7.21964e-06,0.0,-62.916,0.000674967,0.0,-178.866,3.28572e-06,-6.42988e-06,-0.000674967,-1.33515e-05,15.0,2005.0
99.0,2.0,6.89927e-06,0.0,-93.324,0.000857357,0.0,-179.106,-4.02333e-07,-6.89182e-06,-0.000857357,-1.33515e-05,15.0,2005.0
99.0,2.0,7.81572e-06,0.0,-111.402,0.000928406,0.0,-179.166,-2.85359e-06,-7.2867e-06,-0.000928644,-1.35899e-05,15.0,2005.0
108.0,2.0,8.78429e-06,0.0,-117.168,0.00105501,0.0,-179.268,-4.01589e-06,-7.82317e-06,-0.00105501,-1.35899e-05,15.0,2005.0
108.0,2.0,1.08258e-05,0.0,-130.26,0.00122047,0.0,-179.364,-7.00357e-06,-8.2702e-06,-0.00122071,-1.35899e-05,15.0,2005.0
108.0,2.0,1.21445e-05,0.0,-134.712,0.00128461,0.0,-179.388,-8.55332e-06,-8.63528e-06,-0.00128485,-1.38283e-05,15.0,2005.0
117.0,2.0,1.17869e-05,0.0,-140.25,0.00138593,0.0,-179.436,-9.06741e-06,-7.54002e-06,-0.00138617,-1.38283e-05,15.0,2005.0
117.0,2.0,1.21445e-05,0.0,-140.076,0.00151444,0.0,-179.484,-9.31328e-06,-7.79337e-06,-0.00151468,-1.38283e-05,15.0,2005.0
117.0,2.0,1.23606e-05,0.0,-139.176,0.00156403,0.0,-179.508,-9.36544e-06,-8.09139e-06,-0.00156427,-1.35899e-05,15.0,2005.0
126.0,2.0,1.3046e-05,0.0,-140.532,0.00163222,0.0,-179.52,-1.00732e-05,-8.3e-06,-0.00163246,-1.38283e-05,15.0,2005.0
