Angle,Magnet current (A),R2w,R2werr,Theta2w,R1w,R1werr,Theta1w,X2,Y2,X1,Y1,I_source (mA),f_source (Hz)
0.0,1.4,0.000109219,0.0,169.794,0.00232555,0.0,11.226,-0.0000129222,4.98372e-05,0.00228097,0.000452759,8.0,2005.0
0.0,1.4,0.000109219,0.0,152.862,0.00222231,0.0,11.76,-1.22529e-05,4.98446e-05,0.00217558,0.000452759,8.0,2005.0
0.0,1.4,5.60808e-05,0.0,122.19,0.0021918,0.0,11.928,-1.28807e-05,4.74642e-05,0.00214435,0.000452759,8.0,2005.0
9.0,1.4,4.91592e-05,0.0,103.458,0.00224616,0.0,11.622,-1.14404e-05,4.78106e-05,0.00220014,0.00045252,8.0,2005.0
9.0,1.4,4.80788e-05,0.0,100.326,0.00234677,0.0,11.118,-8.61665e-06,4.73002e-05,0.00230266,0.00045252,8.0,2005.0
9.0,1.4,4.85482e-05,0.0,99.516,0.00238563,0.0,10.932,-8.02806e-06,4.78814e-05,0.00234248,0.00045252,8.0,2005.0
18.0,1.4,5.07461e-05,0.0,101.064,0.00245954,0.0,10.602,-9.74169e-06,4.98036e-05,0.00241758,0.00045252,8.0,2005.0
18.0,1.4,4.92448e-05,0.0,99.876,0.00255801,0.0,10.188,-8.44902e-06,4.85147e-05,0.00251748,0.000452282,8.0,2005.0
18.0,1.4,4.88351e-05,0.0,97.596,0.00259615,0.0,10.038,-6.45596e-06,4.84104e-05,0.00255658,0.000452282,8.0,2005.0
27.0,1.4,4.90586e-05,0.0,99.168,0.00266077,0.0,9.786,-7.81944e-06,4.84327e-05,0.00262214,0.000452282,8.0,2005.0
27.0,1.4,4.80639e-05,0.0,101.556,0.00274421,0.0,9.486,-9.62993e-06,4.70879e-05,0.00270678,0.000452282,8.0,2005.0
27.0,1.4,4.56909e-05,0.0,99.996,0.0027764,0.0,9.372,-7.93493e-06,4.4998e-05,0.00273944,0.000452043,8.0,2005.0
36.0,1.4,4.50725e-05,0.0,97.68,0.00282599,0.0,9.21,-6.02755e-06,4.46702e-05,0.00278927,0.000452282,8.0,2005.0
36.0,1.4,4.38022e-05,0.0,97.776,0.00288726,0.0,9.012,-5.92697e-06,4.33999e-05,0.00285174,0.000452282,8.0,2005.0
36.0,1.4,4.33365e-05,0.0,94.944,0.00291111,0.0,8.94,-3.73648e-06,4.31763e-05,0.00287582,0.000452282,8.0,2005.0
45.0,1.4,4.61305e-05,0.0,96.624,0.00293995,0.0,8.85,-5.32347e-06,4.58213e-05,0.00290491,0.000452282,8.0,2005.0
45.0,1.4,4.37724e-05,0.0,95.052,0.00297262,0.0,8.754,-3.85943e-06,4.36048e-05,0.00293805,0.000452282,8.0,2005.0
45.0,1.4,4.2733e-05,0.0,91.8,0.00298525,0.0,8.712,-1.34484e-06,4.27144e-05,0.00295092,0.000452282,8.0,2005.0
54.0,1.4,4.45212e-05,0.0,86.83199999999998,0.00299121,0.0,8.706,2.45871e-06,4.44541e-05,0.00295664,0.000452282,8.0,2005.0
54.0,1.4,4.51582e-05,0.0,84.048,0.00299312,0.0,8.694,4.68272e-06,4.49123e-05,0.00295879,0.000452282,8.0,2005.0
54.0,1.4,4.50725e-05,0.0,82.998,0.0029936,0.0,8.694,5.49111e-06,4.47372e-05,0.00295927,0.000452282,8.0,2005.0
63.0,1.4,4.22376e-05,0.0,84.762,0.00297596,0.0,8.742,3.85198e-06,4.20588e-05,0.00294162,0.000452282,8.0,2005.0
63.0,1.4,4.36569e-05,0.0,83.50199999999998,0.00294711,0.0,8.826,4.93976e-06,4.33775e-05,0.00291206,0.000452282,8.0,2005.0
63.0,1.4,4.59927e-05,0.0,82.11,0.00293542,0.0,8.862,6.31067e-06,4.55568e-05,0.00290062,0.000452282,8.0,2005.0
72.0,1.4,4.34185e-05,0.0,81.048,0.00289585,0.0,8.988,6.75398e-06,4.28895e-05,0.00286032,0.00045252,8.0,2005.0
72.0,1.4,4.52737e-05,0.0,79.62,0.00283767,0.0,9.174,8.15472e-06,4.45324e-05,0.00280143,0.00045252,8.0,2005.0
72.0,1.4,4.58139e-05,0.0,77.568,0.00281478,0.0,9.252,9.8609e-06,4.4741e-05,0.00277831,0.00045252,8.0,2005.0
81.0,1.4,4.76839e-05,0.0,78.042,0.00275828,0.0,9.444,9.87953e-06,4.66483e-05,0.00272085,0.000452282,8.0,2005.0
81.0,1.4,4.81757e-05,0.0,76.506,0.00267769,0.0,9.732,1.12393e-05,4.68458e-05,0.00263931,0.00045252,8.0,2005.0
81.0,1.4,4.78441e-05,0.0,75.522,0.00264646,0.0,9.846,1.19582e-05,4.63242e-05,0.00260736,0.000452282,8.0,2005.0
90.0,1.4,4.97515e-05,0.0,73.998,0.00257589,0.0,10.122,1.37129e-05,4.78255e-05,0.00253583,0.000452759,8.0,2005.0
90.0,1.4,4.99079e-05,0.0,75.56399999999998,0.00247838,0.0,10.53,1.24425e-05,4.83321e-05,0.00243665,0.000452759,8.0,2005.0
90.0,1.4,4.96733e-05,0.0,75.61799999999998,0.00244047,0.0,10.686,1.23382e-05,4.81161e-05,0.00239827,0.00045252,8.0,2005.0
99.0,1.4,4.84551e-05,0.0,75.924,0.00236513,0.0,11.04,1.17832e-05,4.69985e-05,0.00232126,0.000452759,8.0,2005.0
99.0,1.4,4.73338e-05,0.0,75.792,0.00226285,0.0,11.55,1.16155e-05,4.58846e-05,0.00221707,0.000452759,8.0,2005.0
99.0,1.4,4.66595e-05,0.0,75.714,0.00222327,0.0,11.76,1.15149e-05,4.52178e-05,0.00217654,0.000452997,8.0,2005.0
108.0,1.4,4.88947e-05,0.0,76.938,0.00214817,0.0,12.18,1.10493e-05,4.76281e-05,0.00209977,0.000452997,8.0,2005.0
108.0,1.4,4.96584e-05,0.0,77.382,0.00204779,0.0,12.78,1.08481e-05,4.84588e-05,0.00199701,0.000452759,8.0,2005.0
108.0,1.4,5.03028e-05,0.0,77.952,0.00200893,0.0,13.038,1.04979e-05,4.91964e-05,0.00195719,0.000452997,8.0,2005.0
117.0,1.4,5.07089e-05,0.0,80.598,0.00194383,0.0,13.476,8.28138e-06,5.00309e-05,0.00189019,0.000452759,8.0,2005.0
117.0,1.4,5.08318e-05,0.0,81.27599999999998,0.0018592,0.0,14.106,7.70768e-06,5.02469e-05,0.00180317,0.000452997,8.0,2005.0
117.0,1.4,5.21841e-05,0.0,80.784,0.00182677,0.0,14.37,8.35588e-06,5.15098e-05,0.00176955,0.000453236,8.0,2005.0
126.0,1.4,5.01315e-05,0.0,78.56999999999998,0.00177646,0.0,14.784,9.93168e-06,4.91405e-05,0.00171757,0.000453236,8.0,2005.0
126.0,1.4,5.02469e-05,0.0,77.946,0.00171328,0.0,15.342,1.04905e-05,4.91405e-05,0.00165225,0.000453236,8.0,2005.0
126.0,1.4,5.03848e-05,0.0,74.784,0.00168896,0.0,15.576,1.32248e-05,4.8619e-05,0.00162698,0.000453236,8.0,2005.0
135.0,1.4,5.22176e-05,0.0,74.808,0.00165988,0.0,15.852,1.3683e-05,5.03922e-05,0.0015967,0.000453236,8.0,2005.0
135.0,1.4,5.18302e-05,0.0,73.914,0.00162602,0.0,16.194,1.43573e-05,4.97999e-05,0.00156141,0.000453236,8.0,2005.0
135.0,1.4,5.06567e-05,0.0,74.634,0.00161267,0.0,16.32,1.3426e-05,4.88425e-05,0.00154782,0.000453236,8.0,2005.0
144.0,1.4,5.17706e-05,0.0,76.608,0.00160695,0.0,16.386,1.19918e-05,5.03587e-05,0.00154162,0.000453236,8.0,2005.0
144.0,1.4,5.33315e-05,0.0,75.21599999999998,0.00160504,0.0,16.404,1.36085e-05,5.15657e-05,0.00153971,0.000453236,8.0,2005.0
144.0,1.4,5.43261e-05,0.0,73.578,0.00160456,0.0,16.404,1.53558e-05,5.21096e-05,0.00153924,0.000452997,8.0,2005.0
153.0,1.4,5.44342e-05,0.0,71.724,0.00162268,0.0,16.206,1.70657e-05,5.16886e-05,0.00155807,0.000452759,8.0,2005.0
