Angle,Magnet current (A),R2w,R2werr,Theta2w,R1w,R1werr,Theta1w,X2,Y2,X1,Y1,I_source (mA),f_source (Hz)
0.0,2.0,0.000126981,0.0,0.348,2.27691e-05,0.0,138.198,0.000126981,7.59963e-07,-1.7047e-05,1.51396e-05,6.0,3005.0
0.0,2.0,0.000118033,0.0,0.204,6.11548e-05,0.0,165.57,0.000118033,4.17234e-07,-5.93665e-05,1.52589e-05,6.0,3005.0
0.0,2.0,8.90126e-05,0.0,0.018,0.000121236,0.0,172.638,8.90126e-05,2.23519e-08,-0.000120283,1.54973e-05,6.0,3005.0
9.0,2.0,1.67863e-05,0.0,2.07,0.000120402,0.0,172.656,1.67788e-05,6.03501e-07,-0.000119567,1.53781e-05,6.0,3005.0
9.0,2.0,1.46479e-05,0.0,2.214,9.4295e-05,0.0,170.652,1.4633e-05,5.66248e-07,-9.32221e-05,1.52589e-05,6.0,3005.0
9.0,2.0,1.32844e-05,0.0,3.222,7.99899e-05,0.0,168.906,1.32621e-05,7.45062e-07,-7.85594e-05,1.53781e-05,6.0,3005.0
18.0,2.0,1.18912e-05,0.0,4.182,3.64783e-05,0.0,24.366,1.18539e-05,8.64271e-07,3.32596e-05,1.50204e-05,6.0,3005.0
18.0,2.0,1.13771e-05,0.0,5.31,5.97241e-05,0.0,14.55,1.13324e-05,1.05054e-06,5.76975e-05,1.50204e-05,6.0,3005.0
18.0,2.0,1.09524e-05,0.0,6.462,7.28373e-05,0.0,11.862,1.08854e-05,1.22935e-06,7.12876e-05,1.49012e-05,6.0,3005.0
27.0,2.0,1.3508e-05,0.0,11.034,0.00016296,0.0,5.28,1.32621e-05,2.58537e-06,0.000162245,1.49012e-05,6.0,3005.0
27.0,2.0,1.4186e-05,0.0,10.836,0.00018251,0.0,4.692,1.39326e-05,2.65987e-06,0.000181914,1.49012e-05,6.0,3005.0
27.0,2.0,1.44989e-05,0.0,10.728,0.000193239,0.0,4.428,1.42456e-05,2.69712e-06,0.000192643,1.49012e-05,6.0,3005.0
36.0,2.0,1.58326e-05,0.0,6.888,0.000255229,0.0,3.306,1.57208e-05,1.89991e-06,0.000254871,1.46628e-05,6.0,3005.0
36.0,2.0,1.68682e-05,0.0,7.17,0.000268223,0.0,3.132,1.67341e-05,2.10108e-06,0.000267865,1.46628e-05,6.0,3005.0
36.0,2.0,1.72408e-05,0.0,7.284,0.000275495,0.0,3.036,1.70992e-05,2.18303e-06,0.000275018,1.45436e-05,6.0,3005.0
45.0,2.0,1.76729e-05,0.0,7.194,0.000302436,0.0,2.754,1.75388e-05,2.21284e-06,0.000302078,1.44244e-05,6.0,3005.0
45.0,2.0,1.72929e-05,0.0,8.328,0.000307323,0.0,2.736,1.71141e-05,2.50341e-06,0.000306966,1.46628e-05,6.0,3005.0
45.0,2.0,1.69725e-05,0.0,8.808,0.000309946,0.0,2.712,1.67714e-05,2.59282e-06,0.000309708,1.46628e-05,6.0,3005.0
54.0,2.0,1.62945e-05,0.0,7.044,0.000299813,0.0,2.814,1.61753e-05,1.99677e-06,0.000299575,1.46628e-05,6.0,3005.0
54.0,2.0,1.58922e-05,0.0,8.22,0.000296595,0.0,2.844,1.57357e-05,2.27244e-06,0.000296237,1.46628e-05,6.0,3005.0
54.0,2.0,1.55644e-05,0.0,7.998,0.000294687,0.0,2.88,1.54079e-05,2.16068e-06,0.00029433,1.4782e-05,6.0,3005.0
63.0,2.0,1.44393e-05,0.0,8.712,0.00024903,0.0,3.42,1.42679e-05,2.18303e-06,0.000248553,1.4782e-05,6.0,3005.0
63.0,2.0,1.38209e-05,0.0,8.766,0.000237704,0.0,3.582,1.36644e-05,2.10108e-06,0.000237227,1.4782e-05,6.0,3005.0
63.0,2.0,1.33589e-05,0.0,9.072,0.000231505,0.0,3.696,1.31876e-05,2.10108e-06,0.000231029,1.49012e-05,6.0,3005.0
72.0,2.0,1.05873e-05,0.0,13.536,0.000153423,0.0,5.658,1.02968e-05,2.47361e-06,0.000152708,1.50204e-05,6.0,3005.0
72.0,2.0,9.67091e-06,0.0,15.222,0.000135303,0.0,6.42,9.32819e-06,2.53321e-06,0.00013435,1.50204e-05,6.0,3005.0
72.0,2.0,8.94075e-06,0.0,14.988,0.000125051,0.0,6.918,8.63528e-06,2.30969e-06,0.000124098,1.50204e-05,6.0,3005.0
