Angle,Magnet current (A),R2w,R2werr,Theta2w,R1w,R1werr,Theta1w,X2,Y2,X1,Y1,I_source (mA),f_source (Hz)
0.0,0.4,1.3318e-05,0.0,-179.19,8.48179e-05,0.0,-1.554,-1.3318e-05,-1.89991e-07,8.48179e-05,-2.3246e-06,3.0,505.0
0.0,0.4,7.26621e-06,0.0,-178.818,8.70232e-05,0.0,-1.512,-7.26807e-06,-1.50875e-07,8.69636e-05,-2.3246e-06,3.0,505.0
0.0,0.4,3.10132e-06,0.0,-177.318,9.04207e-05,0.0,-1.374,-3.09946e-06,-1.45287e-07,9.04207e-05,-2.20539e-06,3.0,505.0
9.0,0.4,1.1921e-06,0.0,-170.838,0.000104368,0.0,-1.134,-1.17906e-06,-1.91853e-07,0.000104309,-2.08618e-06,3.0,505.0
9.0,0.4,8.08392e-07,0.0,-156.864,0.000124336,0.0,-1.026,-7.45062e-07,-3.18514e-07,0.000124277,-2.26499e-06,3.0,505.0
9.0,0.4,4.43311e-07,0.0,-142.446,0.000132204,0.0,-0.966,-3.53904e-07,-2.71948e-07,0.000132144,-2.26499e-06,3.0,505.0
18.0,0.4,2.77536e-07,0.0,-68.196,0.000140847,0.0,-0.948,1.02446e-07,-2.58909e-07,0.000140847,-2.3842e-06,3.0,505.0
18.0,0.4,4.74976e-07,0.0,-32.13,0.000150085,0.0,-0.852,4.02333e-07,-2.55184e-07,0.000150085,-2.26499e-06,3.0,505.0
18.0,0.4,8.1398e-07,0.0,-13.128,0.000153602,0.0,-0.846,7.91628e-07,-1.86265e-07,0.000153542,-2.3246e-06,3.0,505.0
27.0,0.4,1.06358e-06,0.0,-5.928,0.00015396,0.0,-0.894,1.05985e-06,-1.11759e-07,0.0001539,-2.4438e-06,3.0,505.0
27.0,0.4,1.24798e-06,0.0,-4.902,0.00015241,0.0,-0.888,1.24239e-06,-1.08034e-07,0.00015235,-2.3842e-06,3.0,505.0
27.0,0.4,1.47336e-06,0.0,-7.14,0.000151576,0.0,-0.858,1.46218e-06,-1.84403e-07,0.000151576,-2.3246e-06,3.0,505.0
36.0,0.4,1.63541e-06,0.0,-6.546,0.000144304,0.0,-0.912,1.6261e-06,-1.88128e-07,0.000144244,-2.3246e-06,3.0,505.0
36.0,0.4,1.77325e-06,0.0,-6.96,0.000131966,0.0,-0.996,1.76021e-06,-2.16068e-07,0.000131906,-2.3246e-06,3.0,505.0
36.0,0.4,1.97814e-06,0.0,-5.844,0.000127018,0.0,-0.948,1.96883e-06,-2.03029e-07,0.000126959,-2.14578e-06,3.0,505.0
45.0,0.4,2.07686e-06,0.0,-3.492,0.000112057,0.0,-1.092,2.07314e-06,-1.28523e-07,0.000112057,-2.14578e-06,3.0,505.0
45.0,0.4,2.21097e-06,0.0,-2.418,9.01227e-05,0.0,-1.44,2.20911e-06,-9.49954e-08,9.00631e-05,-2.3246e-06,3.0,505.0
45.0,0.4,2.37675e-06,0.0,-3.054,8.15396e-05,0.0,-1.638,2.37489e-06,-1.28523e-07,8.148e-05,-2.3842e-06,3.0,505.0
54.0,0.4,2.51459e-06,0.0,-7.65,6.03797e-05,0.0,-2.088,2.49223e-06,-3.35278e-07,6.03797e-05,-2.20539e-06,3.0,505.0
54.0,0.4,2.10853e-06,0.0,-6.618,3.11735e-05,0.0,-3.918,2.09549e-06,-2.44008e-07,3.11139e-05,-2.14578e-06,3.0,505.0
