Angle,Magnet current (A),R2w,R2werr,Theta2w,R1w,R1werr,Theta1w,X2,Y2,X1,Y1,I_source (mA),f_source (Hz)
0.000000000000000,0.100000000000000,0.000218437000000,0.000000000000000,179.681999999999988,0.000121832000000,0.000000000000000,-179.213999999999998,-0.000218445000000,0.000002145780000,-0.000121952000000,-0.000001668940000,10.000000000000000,105.000000000000000
0.000000000000000,0.100000000000000,0.000218437000000,0.000000000000000,179.424000000000006,0.000242353000000,0.000000000000000,-179.514000000000010,-0.000218445000000,0.000002667320000,-0.000242473000000,-0.000002145780000,10.000000000000000,105.000000000000000
0.000000000000000,0.100000000000000,0.000185930000000,0.000000000000000,179.633999999999986,0.000278117000000,0.000000000000000,-179.562000000000012,-0.000185930000000,0.000001192100000,-0.000278236000000,-0.000002145780000,10.000000000000000,105.000000000000000
9.000000000000000,0.100000000000000,0.000149400000000,0.000000000000000,-179.969999999999999,0.000208617000000,0.000000000000000,-179.430000000000007,-0.000149407000000,-0.000000074506300,-0.000208736000000,-0.000002145780000,10.000000000000000,105.000000000000000
9.000000000000000,0.100000000000000,0.000140333000000,0.000000000000000,179.969999999999999,0.000083804600000,0.000000000000000,-178.542000000000001,-0.000140340000000,0.000000074506300,-0.000083923800000,-0.000002145780000,10.000000000000000,105.000000000000000
9.000000000000000,0.100000000000000,0.000131034000000,0.000000000000000,179.903999999999996,0.000035524600000,0.000000000000000,-176.663999999999987,-0.000131042000000,0.000000208617000,-0.000035524600000,-0.000002145780000,10.000000000000000,105.000000000000000
18.000000000000000,0.100000000000000,0.000125215000000,0.000000000000000,179.867999999999995,0.000046372600000,0.000000000000000,-2.634000000000000,-0.000125223000000,0.000000290574000,0.000046253400000,-0.000002145780000,10.000000000000000,105.000000000000000
18.000000000000000,0.100000000000000,0.000114814000000,0.000000000000000,179.885999999999996,0.000152231000000,0.000000000000000,-0.804000000000000,-0.000114821000000,0.000000230969000,0.000152231000000,-0.000002145780000,10.000000000000000,105.000000000000000
18.000000000000000,0.100000000000000,0.000102155000000,0.000000000000000,179.837999999999994,0.000193120000000,0.000000000000000,-0.636000000000000,-0.000102163000000,0.000000290574000,0.000193120000000,-0.000002145780000,10.000000000000000,105.000000000000000
27.000000000000000,0.100000000000000,0.000094049100000,0.000000000000000,179.783999999999992,0.000255110000000,0.000000000000000,-0.480000000000000,-0.000094056600000,0.000000350179000,0.000255110000000,-0.000002145780000,10.000000000000000,105.000000000000000
27.000000000000000,0.100000000000000,0.000081949400000,0.000000000000000,179.729999999999990,0.000333192000000,0.000000000000000,-0.330000000000000,-0.000081956900000,0.000000379981000,0.000333192000000,-0.000002026570000,10.000000000000000,105.000000000000000
27.000000000000000,0.100000000000000,0.000067830600000,0.000000000000000,179.616000000000014,0.000363352000000,0.000000000000000,-0.318000000000000,-0.000067838000000,0.000000447037000,0.000363352000000,-0.000002026570000,10.000000000000000,105.000000000000000
36.000000000000000,0.100000000000000,0.000058919400000,0.000000000000000,179.580000000000012,0.000403287000000,0.000000000000000,-0.306000000000000,-0.000058926900000,0.000000432135000,0.000403287000000,-0.000002145780000,10.000000000000000,105.000000000000000
36.000000000000000,0.100000000000000,0.000047363600000,0.000000000000000,179.364000000000004,0.000450971000000,0.000000000000000,-0.270000000000000,-0.000047371000000,0.000000521544000,0.000450971000000,-0.000002145780000,10.000000000000000,105.000000000000000
36.000000000000000,0.100000000000000,0.000033945100000,0.000000000000000,179.051999999999992,0.000469210000000,0.000000000000000,-0.258000000000000,-0.000033952500000,0.000000558797000,0.000469210000000,-0.000002145780000,10.000000000000000,105.000000000000000
45.000000000000000,0.100000000000000,0.000025808900000,0.000000000000000,178.403999999999996,0.000485541000000,0.000000000000000,-0.252000000000000,-0.000025801500000,0.000000715259000,0.000485541000000,-0.000002145780000,10.000000000000000,105.000000000000000
45.000000000000000,0.100000000000000,0.000016227500000,0.000000000000000,177.930000000000007,0.000501636000000,0.000000000000000,-0.246000000000000,-0.000016220000000,0.000000581149000,0.000501636000000,-0.000002145780000,10.000000000000000,105.000000000000000
45.000000000000000,0.100000000000000,0.000005565610000,0.000000000000000,173.472000000000008,0.000507478000000,0.000000000000000,-0.240000000000000,-0.000005535810000,0.000000633303000,0.000507478000000,-0.000002145780000,10.000000000000000,105.000000000000000
54.000000000000000,0.100000000000000,0.000000968583000,0.000000000000000,34.128000000000000,0.000500921000000,0.000000000000000,-0.234000000000000,0.000000804666000,0.000000543896000,0.000500921000000,-0.000002145780000,10.000000000000000,105.000000000000000
54.000000000000000,0.100000000000000,0.000007465510000,0.000000000000000,3.174000000000000,0.000486376000000,0.000000000000000,-0.228000000000000,0.000007450610000,0.000000409784000,0.000486376000000,-0.000002026570000,10.000000000000000,105.000000000000000
54.000000000000000,0.100000000000000,0.000015042800000,0.000000000000000,1.980000000000000,0.000480535000000,0.000000000000000,-0.240000000000000,0.000015035300000,0.000000514094000,0.000480535000000,-0.000002026570000,10.000000000000000,105.000000000000000
63.000000000000000,0.100000000000000,0.000019677100000,0.000000000000000,1.668000000000000,0.000451805000000,0.000000000000000,-0.270000000000000,0.000019669600000,0.000000566248000,0.000451805000000,-0.000002145780000,10.000000000000000,105.000000000000000
63.000000000000000,0.100000000000000,0.000023558900000,0.000000000000000,1.248000000000000,0.000408413000000,0.000000000000000,-0.288000000000000,0.000023551400000,0.000000506643000,0.000408413000000,-0.000002145780000,10.000000000000000,105.000000000000000
