Angle,Magnet current (A),R2w,R2werr,Theta2w,R1w,R1werr,Theta1w,X2,Y2,X1,Y1,I_source (mA),f_source (Hz)
0.0,0.5,5.79583e-05,0.0,11.094,0.00107277,0.0,10.824,5.68742e-05,1.11461e-05,0.0010537,0.000201345,3.0,2005.0
0.0,0.5,4.49421e-05,0.0,14.28,0.00102127,0.0,11.382,4.35526e-05,1.10828e-05,0.00100113,0.000201584,3.0,2005.0
0.0,0.5,2.79696e-05,0.0,25.782,0.000992663,0.0,11.712,2.51868e-05,1.21631e-05,0.000971917,0.000201465,3.0,2005.0
9.0,0.5,2.22103e-05,0.0,32.058,0.00100506,0.0,11.568,1.8824e-05,1.17869e-05,0.000984676,0.000201584,3.0,2005.0
9.0,0.5,2.21991e-05,0.0,33.498,0.00104142,0.0,11.148,1.85111e-05,1.22525e-05,0.00102175,0.000201345,3.0,2005.0
9.0,0.5,2.26722e-05,0.0,35.436,0.00105549,0.0,10.998,1.84738e-05,1.31429e-05,0.00103606,0.000201226,3.0,2005.0
18.0,0.5,2.12343e-05,0.0,35.028,0.00108076,0.0,10.734,1.7386e-05,1.21892e-05,0.0010618,0.000201226,3.0,2005.0
18.0,0.5,1.93344e-05,0.0,36.222,0.00111414,0.0,10.41,1.55979e-05,1.14255e-05,0.00109578,0.000201226,3.0,2005.0
18.0,0.5,2.01875e-05,0.0,35.52,0.00112713,0.0,10.29,1.64324e-05,1.17273e-05,0.00110889,0.000201226,3.0,2005.0
27.0,0.5,1.91258e-05,0.0,40.326,0.00114764,0.0,10.092,1.45808e-05,1.23792e-05,0.00112999,0.000201107,3.0,2005.0
27.0,0.5,1.77213e-05,0.0,37.488,0.00117386,0.0,9.87,1.40593e-05,1.07848e-05,0.00115646,0.000201107,3.0,2005.0
27.0,0.5,1.87272e-05,0.0,38.214,0.00118399,0.0,9.786,1.4715e-05,1.15857e-05,0.00116683,0.000201107,3.0,2005.0
36.0,0.5,1.81609e-05,0.0,38.232,0.00119782,0.0,9.672,1.42642e-05,1.12393e-05,0.00118089,0.000201226,3.0,2005.0
36.0,0.5,1.78554e-05,0.0,38.01,0.00121475,0.0,9.54,1.40668e-05,1.09934e-05,0.00119794,0.000201226,3.0,2005.0
36.0,0.5,1.82615e-05,0.0,37.008,0.00122131,0.0,9.48,1.45808e-05,1.09897e-05,0.00120462,0.000201107,3.0,2005.0
